,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,MEMBER-SINCE,SEX,OCCUPATION-CODE,BLACK-LIST-CODE,BLACK-LIST-DATE,SPENDING-LIMIT,AVG-PAYMENTS,AVG-BALANCES,LAST-TRX-DATE,PY-AMT-CASH,YTD-AMT-CASH,YTD-MAX-BUCKET,PY-MAX-BUCKET,ACCOUNT-STATUS,CURRENT-BALANCE,BRANCH-CODE,AGE,AUTOMATIC-REPAYMENT,TARGET
4621,4621,4621,4621,01/11/2000,0,0,0,0,1000000.0,10950.0,920982,1,1000000,0,4,0,95.0,1007398.0,265,49.0,0,1
4622,4622,4622,4622,01/11/2000,1,0,0,0,1000000.0,13801.0,895439,1,1000000,0,2,0,95.0,970551.0,667,62.0,1,1
4623,4623,4623,4623,01/11/2000,1,0,0,0,1000000.0,17439.0,880027,1,1000000,0,0,0,95.0,932716.0,874,39.0,1,0
4624,4624,4624,4624,01/11/2000,1,0,0,0,1000000.0,65900.0,683243,1,1000000,580000,2,0,95.0,1004351.0,467,45.0,0,1
4625,4625,4625,4625,01/11/2000,0,0,0,0,1000000.0,113900.0,886962,1,1000000,1000000,0,0,95.0,960648.0,875,36.0,0,0
4626,4626,4626,4626,01/11/2000,1,0,0,0,1000000.0,13650.0,889138,1,1000000,0,0,0,95.0,970656.0,868,49.0,0,0
4627,4627,4627,4627,01/11/2000,1,0,0,0,1000000.0,25000.0,851833,1,1000000,0,0,0,95.0,854167.0,168,58.0,0,0
4628,4628,4628,4628,01/11/2000,1,0,0,0,1000000.0,23900.0,745457,1,900000,0,0,0,95.0,732128.0,66,28.0,0,0
4629,4629,4629,4629,01/11/2000,0,0,0,0,500000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,368,24.0,0,0
4630,4630,4630,4630,01/11/2000,1,0,0,0,1000000.0,7800.0,911224,1,1000000,0,4,0,95.0,1031647.0,368,50.0,0,1
4631,4631,4631,4631,01/11/2000,1,0,0,0,1000000.0,15000.0,677929,1,0,1000000,0,0,95.0,915854.0,65,37.0,0,0
4632,4632,4632,4632,01/11/2000,1,0,0,0,1000000.0,60500.0,454593,1,800000,0,0,0,95.0,153483.0,669,33.0,0,0
4633,4633,4633,4633,01/11/2000,1,0,0,0,1000000.0,32000.0,784105,1,1000000,0,0,0,95.0,750024.0,669,36.0,0,0
4634,4634,4634,4634,01/11/2000,1,0,0,0,1000000.0,15950.0,883447,1,1000000,0,0,0,95.0,927027.0,167,54.0,1,0
4635,4635,4635,4635,01/11/2000,1,0,0,0,1000000.0,32300.0,621748,1,0,1200000,0,0,95.0,945711.0,167,53.0,1,0
4636,4636,4636,4636,01/11/2000,1,0,0,0,1000000.0,14009.0,887113,1,1000000,0,0,0,95.0,967477.0,867,44.0,1,0
4637,4637,4637,4637,01/11/2000,1,0,0,0,1000000.0,11700.0,903000,1,1000000,0,2,0,95.0,952571.0,867,62.0,1,1
4638,4638,4638,4638,01/11/2000,1,0,0,0,1000000.0,50600.0,714099,1,1000000,0,2,0,95.0,561969.0,665,45.0,1,1
4639,4639,4639,4639,01/11/2000,0,0,0,0,1000000.0,50600.0,714063,1,1000000,0,2,0,95.0,561966.0,665,34.0,1,1
4640,4640,4640,4640,01/11/2000,1,0,0,0,1000000.0,15600.0,889432,1,1000000,0,2,0,95.0,952022.0,65,38.0,1,1
4641,4641,4641,4641,01/11/2000,0,0,0,0,1000000.0,15600.0,883034,1,1000000,0,0,0,95.0,948604.0,665,49.0,1,0
4642,4642,4642,4642,01/11/2000,0,0,0,0,1000000.0,19556.0,961999,1,1000000,0,0,0,95.0,926238.0,665,47.0,1,0
4643,4643,4643,4643,01/11/2000,0,0,0,0,1000000.0,17389.0,984448,1,1000000,0,0,0,95.0,950269.0,69,47.0,1,0
4644,4644,4644,4644,01/11/2000,1,0,0,0,1000000.0,116235.0,444224,1,0,1998000,0,0,95.0,989595.0,266,49.0,1,0
4645,4645,4645,4645,01/11/2000,1,0,0,0,1000000.0,12275.0,1021201,1,1000000,0,3,0,95.0,999860.0,168,52.0,1,1
4646,4646,4646,4646,01/11/2000,1,0,0,0,1000000.0,17333.0,980231,1,1000000,0,0,0,95.0,947643.0,665,70.0,1,0
4647,4647,4647,4647,01/11/2000,1,0,0,0,1000000.0,17389.0,974186,1,1000000,0,0,0,95.0,941248.0,467,45.0,1,0
4648,4648,4648,4648,01/11/2000,1,0,0,0,1000000.0,17778.0,982775,1,1000000,0,0,0,95.0,925588.0,168,55.0,0,0
4649,4649,4649,4649,01/11/2000,1,0,0,0,1000000.0,17333.0,985373,1,1000000,0,0,0,95.0,951234.0,668,44.0,1,0
4650,4650,4650,4650,01/11/2000,1,0,0,0,1000000.0,6742.0,1016998,1,1000000,0,5,0,95.0,950574.0,167,31.0,1,1
4651,4651,4651,4651,01/11/2000,1,0,0,0,1000000.0,16667.0,890643,1,0,1000000,4,0,95.0,952719.0,268,65.0,0,1
4652,4652,4652,4652,01/11/2000,1,0,0,0,1000000.0,17333.0,982987,1,1000000,0,0,0,95.0,950529.0,269,42.0,1,0
4653,4653,4653,4653,01/11/2000,1,0,0,0,1000000.0,17333.0,980688,1,1000000,0,0,0,95.0,948122.0,269,41.0,1,0
4654,4654,4654,4654,01/11/2000,0,0,0,0,1000000.0,17333.0,914576,1,800000,250000,0,0,95.0,984701.0,269,30.0,1,0
4655,4655,4655,4655,01/11/2000,1,0,0,0,1000000.0,19833.0,975109,1,1000000,0,0,0,21.0,924396.0,467,55.0,0,0
4656,4656,4656,4656,01/11/2000,0,0,0,0,1000000.0,15069.0,1002387,1,1000000,0,3,0,95.0,972725.0,269,39.0,1,1
4657,4657,4657,4657,01/11/2000,0,0,0,0,700000.0,22111.0,651201,1,700000,0,0,0,95.0,572483.0,667,50.0,0,0
4658,4658,4658,4658,01/11/2000,0,0,0,0,600000.0,17650.0,565978,1,600000,0,0,0,95.0,482694.0,167,51.0,1,0
4659,4659,4659,4659,01/11/2000,0,0,0,0,1000000.0,15167.0,998608,1,1000000,0,0,0,95.0,951680.0,569,50.0,0,0
4660,4660,4660,4660,01/11/2000,0,0,0,0,1000000.0,15167.0,990555,1,1000000,0,0,0,95.0,971617.0,867,37.0,1,0
4661,4661,4661,4661,01/11/2000,1,0,0,0,1000000.0,15167.0,990555,1,1000000,0,0,0,95.0,971617.0,867,45.0,1,0
4662,4662,4662,4662,01/11/2000,0,0,0,0,1000000.0,15167.0,990555,1,1000000,0,0,0,95.0,971617.0,867,75.0,1,0
4663,4663,4663,4663,01/11/2000,0,0,0,0,1000000.0,15167.0,990555,1,1000000,0,0,0,95.0,971617.0,867,67.0,1,0
4664,4664,4664,4664,01/11/2000,1,0,0,0,1000000.0,15333.0,990705,1,1000000,0,0,0,95.0,968838.0,366,28.0,1,0
4665,4665,4665,4665,01/11/2000,0,0,0,0,1000000.0,27222.0,935542,1,1000000,0,0,0,95.0,831396.0,265,55.0,0,0
4666,4666,4666,4666,01/11/2000,0,0,0,0,1000000.0,22000.0,972626,1,1000000,0,3,0,95.0,907783.0,167,30.0,1,1
4667,4667,4667,4667,01/11/2000,1,0,0,0,500000.0,17389.0,469084,1,500000,0,3,0,95.0,395288.0,568,27.0,0,1
4668,4668,4668,4668,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,167,65.0,1,0
4669,4669,4669,4669,01/11/2000,0,0,0,0,1000000.0,20000.0,973679,1,1000000,0,0,0,95.0,900596.0,868,50.0,0,0
4670,4670,4670,4670,01/11/2000,0,0,0,0,1000000.0,15500.0,983889,1,1000000,0,0,0,95.0,967418.0,868,51.0,0,0
4671,4671,4671,4671,01/11/2000,1,0,0,0,1000000.0,17333.0,982526,1,1000000,0,0,0,95.0,950045.0,867,48.0,1,0
4672,4672,4672,4672,01/11/2000,0,0,0,0,1000000.0,17722.0,981182,1,1000000,0,0,0,95.0,926822.0,569,49.0,0,0
4673,4673,4673,4673,01/11/2000,1,0,0,0,1000000.0,22222.0,884051,1,400000,600000,0,0,95.0,895010.0,569,39.0,0,0
4674,4674,4674,4674,01/11/2000,1,0,0,0,1000000.0,16667.0,982859,1,1000000,0,2,0,95.0,955932.0,166,54.0,0,1
4675,4675,4675,4675,01/11/2000,1,0,0,0,1000000.0,16667.0,980592,1,1000000,0,2,0,95.0,955889.0,166,53.0,0,1
4676,4676,4676,4676,01/11/2000,0,0,1,31/07/2001,500000.0,71767.0,375482,1,500000,100000,0,0,95.0,906618.0,868,42.0,0,0
4677,4677,4677,4677,01/11/2000,1,0,0,0,1000000.0,32222.0,881958,1,1000000,0,0,0,95.0,797341.0,365,53.0,0,0
4678,4678,4678,4678,01/11/2000,0,0,0,0,1000000.0,17333.0,982987,1,1000000,0,0,0,95.0,950529.0,368,37.0,1,0
4679,4679,4679,4679,01/11/2000,1,0,0,0,1000000.0,17333.0,985160,1,1000000,0,0,0,95.0,950772.0,269,36.0,1,0
4680,4680,4680,4680,01/11/2000,1,0,0,0,1000000.0,18889.0,976890,1,1000000,0,0,0,95.0,935855.0,876,46.0,0,0
4681,4681,4681,4681,01/11/2000,1,0,0,0,1000000.0,17722.0,979463,1,1000000,0,0,0,95.0,944884.0,876,42.0,0,0
4682,4682,4682,4682,01/11/2000,0,0,0,0,1000000.0,17500.0,986422,1,1000000,0,2,0,95.0,949648.0,873,34.0,0,1
4683,4683,4683,4683,01/11/2000,1,0,0,0,500000.0,21871.0,458291,1,500000,0,3,0,95.0,353556.0,668,46.0,0,1
4684,4684,4684,4684,01/11/2000,1,0,0,0,1000000.0,32222.0,914670,1,1000000,0,2,0,95.0,808222.0,873,41.0,0,1
4685,4685,4685,4685,01/11/2000,0,0,0,0,1000000.0,17778.0,985892,1,1000000,0,0,0,95.0,947019.0,69,53.0,0,0
4686,4686,4686,4686,01/11/2000,1,0,0,0,1000000.0,26667.0,940906,1,1000000,0,0,0,95.0,862456.0,67,39.0,0,0
4687,4687,4687,4687,01/11/2000,0,0,0,0,1000000.0,13000.0,1000934,1,1000000,0,3,0,95.0,988788.0,566,45.0,0,1
4688,4688,4688,4688,01/11/2000,1,0,0,0,1000000.0,13000.0,1003505,1,1000000,0,2,0,95.0,991659.0,566,46.0,0,1
4689,4689,4689,4689,01/11/2000,1,0,0,0,1000000.0,55556.0,857124,1,1000000,150000,0,0,95.0,744914.0,566,45.0,0,0
4690,4690,4690,4690,01/11/2000,1,0,0,0,1000000.0,22778.0,825655,1,300000,800000,0,0,95.0,952107.0,165,46.0,0,0
4691,4691,4691,4691,01/11/2000,0,0,0,0,600000.0,17333.0,553720,1,600000,0,0,0,95.0,501019.0,565,52.0,1,0
4692,4692,4692,4692,01/11/2000,1,0,0,0,1000000.0,17333.0,881510,1,600000,400000,0,0,95.0,936046.0,567,68.0,1,0
4693,4693,4693,4693,01/11/2000,1,0,0,0,1000000.0,17333.0,980774,1,1000000,0,0,0,95.0,947700.0,66,33.0,1,0
4694,4694,4694,4694,01/11/2000,0,0,0,0,1000000.0,17333.0,982526,1,1000000,0,0,0,95.0,950045.0,265,49.0,1,0
4695,4695,4695,4695,01/11/2000,1,0,0,0,1000000.0,17333.0,983076,1,1000000,0,0,0,95.0,948821.0,665,37.0,1,0
4696,4696,4696,4696,01/11/2000,1,0,0,0,1000000.0,17333.0,981149,1,1000000,0,0,0,95.0,948604.0,665,48.0,1,0
4697,4697,4697,4697,01/11/2000,0,0,0,0,1000000.0,17667.0,978175,1,1000000,0,0,0,95.0,923663.0,169,39.0,0,0
4698,4698,4698,4698,01/11/2000,0,0,0,0,1000000.0,18889.0,889047,1,500000,530000,0,0,95.0,953244.0,169,44.0,0,0
4699,4699,4699,4699,01/11/2000,1,0,0,0,1000000.0,26629.0,937874,1,1000000,0,0,0,95.0,860940.0,166,45.0,0,0
4700,4700,4700,4700,01/11/2000,1,0,0,0,1000000.0,25444.0,742141,1,500000,500000,0,0,95.0,825558.0,469,45.0,0,0
4701,4701,4701,4701,01/11/2000,0,0,0,0,600000.0,18333.0,550384,1,600000,0,0,0,95.0,494339.0,566,40.0,0,0
4702,4702,4702,4702,01/11/2000,1,0,0,0,1000000.0,15539.0,986337,1,1000000,0,0,0,95.0,964800.0,567,45.0,1,0
4703,4703,4703,4703,01/11/2000,1,0,0,0,1000000.0,16158.0,989835,1,1000000,0,0,0,95.0,961858.0,565,48.0,1,0
4704,4704,4704,4704,01/11/2000,1,0,0,0,1000000.0,121837.0,835039,1,1000000,1000000,0,0,95.0,946683.0,875,43.0,0,0
4705,4705,4705,4705,01/11/2000,1,0,0,0,1000000.0,15556.0,981275,1,1000000,0,2,0,95.0,944359.0,765,34.0,0,1
4706,4706,4706,4706,01/11/2000,1,0,0,0,1000000.0,23179.0,749154,1,650000,473000,0,0,95.0,989868.0,569,59.0,1,0
4707,4707,4707,4707,01/11/2000,0,0,0,0,1000000.0,15444.0,987367,1,1000000,0,0,0,95.0,964478.0,667,57.0,1,0
4708,4708,4708,4708,01/11/2000,1,0,0,0,1000000.0,15556.0,993989,1,1000000,0,2,0,95.0,966030.0,665,38.0,1,1
4709,4709,4709,4709,01/11/2000,1,0,0,0,1000000.0,17333.0,982526,1,1000000,0,0,0,95.0,950045.0,665,36.0,1,0
4710,4710,4710,4710,01/11/2000,0,0,0,0,1000000.0,17333.0,982526,1,1000000,0,0,0,95.0,950045.0,565,43.0,1,0
4711,4711,4711,4711,01/11/2000,1,0,1,10/09/2001,1000000.0,22222.0,33943,1,0,450000,0,0,21.0,906618.0,466,45.0,0,0
4712,4712,4712,4712,01/11/2000,1,0,0,0,800000.0,25556.0,776499,1,800000,0,4,0,21.0,673971.0,466,26.0,0,1
4713,4713,4713,4713,01/11/2000,1,0,0,0,1000000.0,26667.0,939583,1,1000000,0,0,0,95.0,832591.0,365,26.0,0,0
4714,4714,4714,4714,01/11/2000,1,0,0,0,1000000.0,17333.0,991498,1,1000000,0,0,0,95.0,910804.0,866,38.0,0,0
4715,4715,4715,4715,01/11/2000,1,0,0,0,1000000.0,17333.0,991498,1,1000000,0,0,0,95.0,910804.0,866,39.0,0,0
4716,4716,4716,4716,01/11/2000,0,0,1,29/05/2001,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,765,30.0,0,0
4717,4717,4717,4717,01/11/2000,1,0,0,0,1000000.0,21111.0,612234,1,500000,250000,3,0,95.0,624243.0,765,30.0,0,1
4718,4718,4718,4718,01/11/2000,0,0,0,0,1000000.0,17778.0,907852,1,900000,100000,0,0,95.0,917027.0,569,46.0,0,0
4719,4719,4719,4719,01/11/2000,0,0,0,0,1000000.0,17778.0,981367,1,1000000,0,0,0,95.0,946854.0,569,39.0,0,0
4720,4720,4720,4720,01/11/2000,0,0,0,0,1000000.0,17778.0,980002,1,1000000,0,0,0,95.0,925013.0,870,43.0,0,0
4721,4721,4721,4721,01/11/2000,1,0,0,0,1000000.0,17778.0,980002,1,1000000,0,0,0,95.0,925013.0,870,52.0,0,0
4722,4722,4722,4722,01/11/2000,0,0,0,0,1000000.0,33333.0,747152,1,500000,450000,0,0,95.0,979712.0,169,45.0,0,0
4723,4723,4723,4723,01/11/2000,0,0,0,0,1000000.0,17333.0,983447,1,1000000,0,0,0,95.0,951010.0,565,35.0,1,0
4724,4724,4724,4724,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,566,50.0,0,0
4725,4725,4725,4725,01/11/2000,1,0,0,0,1000000.0,17333.0,992045,1,1000000,0,2,0,95.0,951648.0,871,42.0,1,1
4726,4726,4726,4726,01/11/2000,1,0,0,0,1000000.0,17333.0,983128,1,1000000,0,0,0,95.0,930899.0,568,45.0,0,0
4727,4727,4727,4727,01/11/2000,1,0,0,0,1000000.0,16011.0,989593,1,1000000,0,2,0,95.0,962778.0,567,42.0,1,1
4728,4728,4728,4728,01/11/2000,1,0,0,0,1000000.0,82222.0,552679,1,400000,1250000,0,0,95.0,966943.0,765,44.0,0,0
4729,4729,4729,4729,01/11/2000,0,0,0,0,1000000.0,117667.0,528032,1,0,1000000,0,0,95.0,906618.0,875,35.0,0,0
4730,4730,4730,4730,01/11/2000,1,0,0,0,1000000.0,77778.0,737588,1,1000000,0,0,0,95.0,284754.0,766,43.0,0,0
4731,4731,4731,4731,01/11/2000,0,0,0,0,1000000.0,17778.0,980733,1,1000000,0,0,0,95.0,926063.0,169,57.0,0,0
4732,4732,4732,4732,01/11/2000,0,0,0,0,1000000.0,15444.0,986821,1,1000000,0,0,0,95.0,966482.0,865,35.0,0,0
4733,4733,4733,4733,01/11/2000,0,0,0,0,1000000.0,15278.0,1002906,1,1000000,0,2,0,95.0,949088.0,865,61.0,0,1
4734,4734,4734,4734,01/11/2000,1,0,0,0,1000000.0,17778.0,549508,1,400000,300000,0,0,95.0,577530.0,66,70.0,0,0
4735,4735,4735,4735,01/11/2000,0,0,0,0,1000000.0,17500.0,1007440,1,1000000,0,3,0,95.0,951330.0,169,28.0,0,1
4736,4736,4736,4736,01/11/2000,1,0,0,0,1000000.0,15167.0,1012779,1,1000000,0,3,0,95.0,972815.0,876,33.0,0,1
4737,4737,4737,4737,01/11/2000,0,0,0,0,1000000.0,17333.0,984329,1,1000000,0,0,0,95.0,950267.0,665,38.0,1,0
4738,4738,4738,4738,01/11/2000,1,0,0,0,1000000.0,15411.0,984918,1,1000000,0,0,0,95.0,967912.0,65,69.0,1,0
4739,4739,4739,4739,01/11/2000,1,0,0,0,1000000.0,17778.0,980481,1,1000000,0,0,0,95.0,945966.0,367,70.0,0,0
4740,4740,4740,4740,01/11/2000,0,0,0,0,1000000.0,110467.0,649,1,0,1000000,0,0,95.0,1000040.0,876,35.0,0,0
4741,4741,4741,4741,01/11/2000,1,0,0,0,1000000.0,15167.0,869762,1,0,1000000,0,0,95.0,949590.0,567,42.0,1,0
4742,4742,4742,4742,01/11/2000,0,0,0,0,1000000.0,13278.0,1020417,1,1000000,0,4,0,95.0,993451.0,569,49.0,0,1
4743,4743,4743,4743,01/11/2000,1,0,0,0,1000000.0,17778.0,982826,1,1000000,0,0,0,21.0,966951.0,69,48.0,0,0
4744,4744,4744,4744,01/11/2000,1,0,0,0,1000000.0,7167.0,1028253,1,1000000,0,5,0,95.0,1048729.0,569,45.0,0,1
4745,4745,4745,4745,01/11/2000,0,0,0,0,1000000.0,15556.0,675510,1,0,900000,2,0,95.0,829732.0,872,44.0,1,1
4746,4746,4746,4746,01/11/2000,1,0,0,0,1000000.0,113200.0,277926,1,1000000,500000,0,0,95.0,202289.0,872,49.0,1,0
4747,4747,4747,4747,01/11/2000,1,0,0,0,1000000.0,17333.0,989194,1,1000000,0,0,0,95.0,950892.0,665,32.0,1,0
4748,4748,4748,4748,01/11/2000,1,0,0,0,1000000.0,15646.0,984617,1,1000000,0,0,0,95.0,964066.0,665,49.0,1,0
4749,4749,4749,4749,01/11/2000,0,0,0,0,1000000.0,17333.0,982526,1,1000000,0,0,0,95.0,950045.0,665,47.0,1,0
4750,4750,4750,4750,01/11/2000,1,0,0,0,1000000.0,38444.0,826612,1,500000,494000,0,0,95.0,734655.0,767,33.0,1,0
4751,4751,4751,4751,01/11/2000,1,0,0,0,1000000.0,17333.0,982987,1,1000000,0,0,0,95.0,950529.0,565,64.0,1,0
4752,4752,4752,4752,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,21.0,906618.0,466,55.0,0,0
4753,4753,4753,4753,01/11/2000,1,0,0,0,1000000.0,17333.0,983434,1,1000000,0,0,0,95.0,948890.0,565,46.0,1,0
4754,4754,4754,4754,01/11/2000,1,0,0,0,1000000.0,17778.0,879146,1,600000,400000,0,0,95.0,911487.0,469,34.0,0,0
4755,4755,4755,4755,01/11/2000,1,0,0,0,1000000.0,120344.0,742627,1,1000000,0,0,0,95.0,906618.0,875,37.0,1,0
4756,4756,4756,4756,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,167,40.0,1,0
4757,4757,4757,4757,01/11/2000,1,0,0,0,1000000.0,17333.0,983066,1,1000000,0,0,0,95.0,950111.0,567,38.0,1,0
4758,4758,4758,4758,01/11/2000,1,0,0,0,1000000.0,17778.0,447188,1,500000,0,0,0,95.0,487193.0,569,40.0,0,0
4759,4759,4759,4759,01/11/2000,1,0,0,0,1000000.0,17778.0,979028,1,1000000,0,0,0,95.0,924303.0,873,47.0,0,0
4760,4760,4760,4760,01/11/2000,0,0,0,0,1000000.0,15556.0,978909,1,1000000,0,3,0,95.0,963911.0,569,53.0,0,1
4761,4761,4761,4761,01/11/2000,1,0,0,0,1000000.0,17551.0,982308,1,1000000,0,0,0,95.0,948085.0,871,26.0,1,0
4762,4762,4762,4762,01/11/2000,1,0,0,0,1000000.0,16111.0,1003496,1,1000000,0,4,0,95.0,967177.0,365,45.0,0,1
4763,4763,4763,4763,01/11/2000,1,0,0,0,1000000.0,17778.0,867906,1,500000,450000,0,0,95.0,859537.0,267,30.0,0,0
4764,4764,4764,4764,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,169,72.0,0,0
4765,4765,4765,4765,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,267,49.0,0,0
4766,4766,4766,4766,01/11/2000,1,0,0,0,800000.0,16667.0,818907,1,800000,0,6,0,95.0,745375.0,367,33.0,0,1
4767,4767,4767,4767,01/11/2000,1,0,0,0,1000000.0,17333.0,979310,1,1000000,0,0,0,95.0,946679.0,266,56.0,1,0
4768,4768,4768,4768,01/11/2000,1,0,1,19/07/2001,1000000.0,60733.0,366966,1,500000,0,2,0,95.0,906618.0,367,50.0,0,1
4769,4769,4769,4769,01/11/2000,0,0,0,0,1000000.0,22222.0,967453,1,1000000,0,0,0,95.0,877834.0,267,64.0,0,0
4770,4770,4770,4770,01/11/2000,1,0,0,0,1000000.0,17000.0,988205,1,1000000,0,2,0,95.0,951288.0,667,42.0,0,1
4771,4771,4771,4771,01/11/2000,0,0,0,0,1000000.0,11111.0,1017582,1,1000000,0,4,0,21.0,1029528.0,868,50.0,0,1
4772,4772,4772,4772,01/11/2000,1,0,0,0,1000000.0,15556.0,920134,1,600000,390000,0,0,95.0,945609.0,365,34.0,0,0
4773,4773,4773,4773,01/11/2000,1,0,0,0,1000000.0,28444.0,920458,1,1000000,0,0,0,95.0,844039.0,870,50.0,1,0
4774,4774,4774,4774,01/11/2000,1,0,0,0,1000000.0,15278.0,991008,1,1000000,0,0,0,95.0,969234.0,866,39.0,0,0
4775,4775,4775,4775,01/11/2000,0,0,0,0,1000000.0,15222.0,1006470,1,1000000,0,4,0,95.0,973203.0,867,29.0,1,1
4776,4776,4776,4776,01/11/2000,0,0,0,0,1000000.0,15222.0,1006470,1,1000000,0,4,0,95.0,973203.0,867,28.0,1,1
4777,4777,4777,4777,01/11/2000,1,0,0,0,1000000.0,17333.0,982479,1,1000000,0,0,0,95.0,949892.0,268,36.0,1,0
4778,4778,4778,4778,01/11/2000,0,0,0,0,1000000.0,15194.0,986449,1,1000000,0,0,0,95.0,969617.0,867,35.0,1,0
4779,4779,4779,4779,01/11/2000,0,0,0,0,1000000.0,17778.0,980433,1,1000000,0,0,0,95.0,945805.0,166,36.0,0,0
4780,4780,4780,4780,01/11/2000,1,0,0,0,1000000.0,25253.0,0,0,0,0,0,0,95.0,906618.0,166,38.0,0,0
4781,4781,4781,4781,01/11/2000,1,0,0,0,1000000.0,26556.0,987411,1,1000000,0,4,0,95.0,871975.0,566,70.0,0,1
4782,4782,4782,4782,01/11/2000,0,0,0,0,1000000.0,17778.0,980463,1,1000000,0,0,0,95.0,945811.0,165,34.0,0,0
4783,4783,4783,4783,01/11/2000,1,0,0,0,1000000.0,17722.0,975748,1,1000000,0,0,0,95.0,921048.0,669,35.0,0,0
4784,4784,4784,4784,01/11/2000,0,0,0,0,1000000.0,11111.0,996807,1,1000000,0,4,0,95.0,898987.0,568,26.0,0,1
4785,4785,4785,4785,01/11/2000,1,0,0,0,1000000.0,17778.0,980122,1,1000000,0,0,0,95.0,925247.0,865,35.0,0,0
4786,4786,4786,4786,01/11/2000,1,0,0,0,1000000.0,15390.0,987169,1,1000000,0,0,0,95.0,966672.0,266,47.0,1,0
4787,4787,4787,4787,01/11/2000,1,0,0,0,1000000.0,26667.0,688407,1,250000,820000,0,0,95.0,899951.0,667,55.0,1,0
4788,4788,4788,4788,01/11/2000,0,0,0,0,1000000.0,15716.0,986688,1,1000000,0,2,0,95.0,908532.0,467,35.0,1,1
4789,4789,4789,4789,01/11/2000,0,0,0,0,1000000.0,16011.0,984242,1,1000000,0,2,0,95.0,957763.0,665,44.0,1,1
4790,4790,4790,4790,01/11/2000,1,0,0,0,1000000.0,17444.0,979796,1,1000000,0,0,0,95.0,947010.0,568,39.0,1,0
4791,4791,4791,4791,01/11/2000,1,0,0,0,1000000.0,14889.0,988115,1,1000000,0,2,0,95.0,929796.0,69,59.0,0,1
4792,4792,4792,4792,01/11/2000,1,0,0,0,1000000.0,19722.0,968788,1,1000000,0,2,0,95.0,905121.0,667,63.0,0,1
4793,4793,4793,4793,01/11/2000,1,0,0,0,1000000.0,41667.0,876576,1,1000000,0,0,0,95.0,688549.0,169,51.0,0,0
4794,4794,4794,4794,01/11/2000,1,0,0,0,1000000.0,26278.0,828881,1,0,1000000,0,0,95.0,850965.0,569,43.0,1,0
4795,4795,4795,4795,01/11/2000,1,0,0,0,1000000.0,17556.0,979351,1,1000000,0,0,0,95.0,946041.0,568,27.0,1,0
4796,4796,4796,4796,01/11/2000,1,0,0,0,1000000.0,17556.0,979351,1,1000000,0,0,0,95.0,946041.0,568,64.0,1,0
4797,4797,4797,4797,01/11/2000,1,0,0,0,1000000.0,25836.0,25843,1,230000,0,0,0,21.0,906618.0,466,63.0,1,0
4798,4798,4798,4798,01/11/2000,0,0,0,0,1000000.0,15500.0,984119,1,1000000,0,0,0,95.0,945302.0,765,37.0,0,0
4799,4799,4799,4799,01/11/2000,1,0,0,0,1000000.0,17778.0,938375,1,700000,300000,0,0,95.0,916240.0,566,50.0,0,0
4800,4800,4800,4800,01/11/2000,1,0,0,0,1000000.0,17500.0,983952,1,1000000,0,0,0,95.0,926266.0,569,34.0,0,0
4801,4801,4801,4801,01/11/2000,0,0,0,0,1000000.0,23021.0,949139,1,1000000,0,0,0,95.0,874477.0,565,56.0,1,0
4802,4802,4802,4802,01/11/2000,1,0,0,0,1000000.0,21611.0,973847,1,1000000,100000,0,0,95.0,988845.0,468,27.0,0,0
4803,4803,4803,4803,01/11/2000,0,0,0,0,1000000.0,19667.0,707167,1,600000,460000,0,0,95.0,955776.0,667,28.0,0,0
4804,4804,4804,4804,01/11/2000,0,0,0,0,1000000.0,15333.0,989147,1,1000000,0,2,0,95.0,966794.0,765,28.0,0,1
4805,4805,4805,4805,01/11/2000,1,0,0,0,1000000.0,15556.0,997700,1,1000000,0,2,0,95.0,966472.0,872,37.0,1,1
4806,4806,4806,4806,01/11/2000,0,0,0,0,1000000.0,21111.0,941258,1,1000000,0,0,0,95.0,909968.0,768,30.0,1,0
4807,4807,4807,4807,01/11/2000,0,0,0,0,1000000.0,15167.0,985632,1,1000000,0,0,0,95.0,968248.0,868,45.0,0,0
4808,4808,4808,4808,01/11/2000,1,0,0,0,1000000.0,33433.0,907150,1,1030900,0,0,0,95.0,798864.0,872,35.0,0,0
4809,4809,4809,4809,01/11/2000,0,0,0,0,1000000.0,71111.0,613247,1,500000,800000,0,0,95.0,725365.0,565,32.0,1,0
4810,4810,4810,4810,01/11/2000,1,0,0,0,1000000.0,88889.0,659563,1,1000000,0,0,0,21.0,191347.0,69,39.0,0,0
4811,4811,4811,4811,01/11/2000,1,0,0,0,1000000.0,17611.0,979798,1,1000000,0,0,0,95.0,925864.0,765,59.0,0,0
